logFC	AveExpr	t	P.Value	adj.P.Val	B
COMMD1	-0.0856661932721519	5.07253844725715	-0.642712374764663	0.521723919811163	1	-4.96672268138867
TXNRD2	-0.0928148906874515	3.22972880711321	-0.642671659143814	0.521750247001242	1	-4.9667393545102
ARIH2OS	-0.0813809097125717	1.72189885926092	-0.642649820464793	0.521764368428332	1	-4.96674829705854
CACNG2	0.00548942016960191	0.0101933916607546	0.642530330889153	0.521841636854419	1	-4.96679722057588
MAGI3	-0.164469192427611	3.5567679047565	-0.642468178325769	0.521881830423194	1	-4.96682266460767
ZNF501	0.127377433509268	2.17407094025174	0.642432934861135	0.521904622808496	1	-4.96683709150335
RBM43	-0.115068269318282	2.83574750782405	-0.642393051420214	0.521930416549656	1	-4.96685341682613
OR1N2	0.061219431667049	0.0876190799254181	0.642266770024419	0.522012090655815	1	-4.966905100446
RXFP1	0.0468703396780478	0.245514311272333	0.642223225970508	0.522040254873044	1	-4.96692291953797
HIST2H2BF	0.149105662300184	1.28644601500782	0.64212768662748	0.522102052325766	1	-4.96696201194433
TPR	-0.130296975607968	5.78836425794902	-0.642120783546203	0.522106517574639	1	-4.96696483629648
DBN1	-0.146860566279208	6.43617338050135	-0.642058095738414	0.522147068009821	1	-4.96699048324169
FBXW12	-0.0415251439777476	0.249515831949029	-0.641997920545499	0.5221859946703	1	-4.96701509988968
TP53I13	0.134793303626777	4.17649163942721	0.641953788816662	0.522214543953869	1	-4.96703315197755
SNX32	0.118849652428805	1.14494888806066	0.641922018726924	0.522235096865303	1	-4.96704614677522
USP14	-0.129415595720188	5.8775918684262	-0.641878274774524	0.522263396674703	1	-4.96706403815404
POLR2I	-0.114406852274129	6.03213817482901	-0.641821623693617	0.522300047837468	1	-4.96708720678481
SIN3B	-0.0943489987408812	4.45103150482154	-0.641768788887732	0.522334231218156	1	-4.96710881284652
UHRF1	-0.175386448051947	4.13671194912549	-0.641762362534708	0.522338389058192	1	-4.96711144069442
ECT2L	-0.0468082609656408	0.444411741510058	-0.641755909264487	0.522342564330956	1	-4.96711407952302
DCP1B	-0.107000887449837	3.73156401861032	-0.641547770065149	0.522477239937287	1	-4.96719917634109
ZNF670	-0.140640958678029	3.52235886318032	-0.641520911931768	0.522494619698202	1	-4.96721015518292
GATA1	-0.0501701047815625	0.173556837455407	-0.641501044095684	0.522507476267143	1	-4.96721827629703
TMEM97	-0.150157268288178	5.21348490803112	-0.641481725305034	0.52251997770419	1	-4.96722617274628
CCDC32	0.0765081809139581	2.1976746113718	0.641443634191688	0.522544627408124	1	-4.9672417415893
VAPA	-0.100859266243044	5.38124629013321	-0.641383861143601	0.522583309250083	1	-4.96726617056609
CMTR2	0.126972530881979	3.79745097366358	0.641282844739281	0.522648684921127	1	-4.96730745039474
KRT25	-0.00918778188225337	0.0133860602828673	-0.641209959539767	0.522695857318064	1	-4.96733723055502
ADAMDEC1	0.294979052092255	3.84568163816239	0.641160826066213	0.522727658491417	1	-4.96735730410777
CASC3	-0.120827321435077	5.73565496979359	-0.641150298482117	0.522734472501084	1	-4.9673616049696
NUPR1	0.157897672882751	5.79936252840913	0.641039883372246	0.522805941789907	1	-4.96740670893512
PNLIP	-0.0783490616056582	0.0767373317222456	-0.640886920093195	0.522904959981448	1	-4.96746918088689
BMP2	0.220554328626778	2.06934806246954	0.64084815742697	0.52293005388763	1	-4.96748500965879
CACNA1I	0.0886065132000532	0.51159197238114	0.640727921665017	0.523007895268115	1	-4.96753410201763
C16orf86	0.115117982719632	1.61069526913674	0.640689191616013	0.523032970626569	1	-4.96754991358603
IL17RB	-0.190945082911962	4.01854125517941	-0.640675190531935	0.523042035633527	1	-4.96755562930509
OR8G1	-0.0264698621084216	0.0250049154085649	-0.6406687237144	0.523046222604479	1	-4.96755826923836
SPTAN1	-0.124471047908196	6.06230189669431	-0.640506085642353	0.523151529110988	1	-4.96762465391013
SCGB2A1	0.365150017033244	2.24155359507369	0.640459759234977	0.523181527009231	1	-4.96764356010291
HAPLN4	0.00530140927927523	0.00402707249068473	0.640361742016474	0.52324499938571	1	-4.96768355728375
MED11	-0.0871371308055249	4.55776266113345	-0.640138344162278	0.523389678655379	1	-4.96777469498979
MCMDC2	-0.0946433736953178	1.22472452795506	-0.640086917335423	0.52342298718367	1	-4.96779567069318
NLRP5	-0.0563799920483166	0.0925885741427659	-0.640033092274228	0.523457850199593	1	-4.96781762278882
ZNF121	-0.126068592621075	4.4159314281264	-0.640016235562568	0.523468768704039	1	-4.96782449728018
TMEM120B	-0.0911098140388522	2.82889449802218	-0.640010994369041	0.523472163577416	1	-4.96782663470321
AP1S2	-0.132966316187931	4.06356759072452	-0.639980361834309	0.523492005389434	1	-4.96783912668014
ABCB6	-0.103942097843726	2.22948021498562	-0.639862944283252	0.523568064649496	1	-4.96788700418639
YME1L1	0.118386440632857	6.49932307840751	0.639788742654341	0.523616133006932	1	-4.96791725573154
S1PR5	0.181540693761912	1.73560684835298	0.639666718283491	0.523695186274162	1	-4.96796699676002
ASF1B	-0.14995895042285	5.5928263211473	-0.639537961794602	0.523778607657781	1	-4.96801947182958
CLDN2	-0.1489195886928	0.70232628765893	-0.639526596626348	0.523785971486793	1	-4.96802410323356
TMX3	-0.111465460220035	4.4344221229531	-0.639476570545174	0.523818385505596	1	-4.96804448832394
HARS	-0.0852122352580649	4.34836788370362	-0.639427980529774	0.523849870034456	1	-4.96806428672147
SNED1	0.150913028275652	2.02481259453547	0.639390943205308	0.523873869508287	1	-4.96807937688062
TRIM6-TRIM34	-0.0051390607819045	0.00432044932991971	-0.63937440442704	0.523884586503003	1	-4.96808611501432
SAXO2	-0.108289830759923	0.906605684842725	-0.639372331491236	0.523885929756693	1	-4.96808695954572
DIRAS3	-0.179616649462561	1.51626068137161	-0.639355006600879	0.523897156282823	1	-4.96809401774494
ZNF410	-0.0560164279563539	1.0468833371481	-0.6393409454277	0.523906268012656	1	-4.96809974615927
SNRPB	-0.110647254950694	8.92663025120648	-0.639242744528536	0.523969905116771	1	-4.96813974897647
NPNT	-0.254224263424982	3.83650245993058	-0.639220284615252	0.523984460373052	1	-4.96814889732306
RET	-0.214270098310342	1.64900392518254	-0.639078966405658	0.524076047146562	1	-4.9682064515962
HIST1H3A	-0.141617015938699	0.880237476804777	-0.639058953339799	0.5240890180661	1	-4.96821460124326
KIF3A	-0.120798917836192	2.89726100137938	-0.63892229186889	0.524177595906257	1	-4.96827024527071
ARHGEF7	-0.125284750350051	4.1990671169883	-0.638871402008931	0.524210582419375	1	-4.9682909629265
C19orf84	-0.0942102541199873	0.564950183436304	-0.638854202327477	0.524221731397261	1	-4.96829796468049
PNPLA7	0.135668319504417	1.46121146741578	0.638606720415028	0.524382164883636	1	-4.9683986905039
CCDC127	-0.089528706882493	3.13585508436891	-0.638392644882953	0.524520962795662	1	-4.96848578866937
FAM241B	-0.162228680966122	4.94639062851271	-0.638331559042853	0.524560571879739	1	-4.96851063657929
MYCN	-0.241089868433761	2.22864595271838	-0.638283654541214	0.524591635048948	1	-4.96853012106425
SCN3A	-0.0819553703252976	0.312895392459937	-0.638239698499539	0.524620138720929	1	-4.96854799829469
TCN2	0.158248615301146	5.00399709673975	0.638225060493896	0.524629631039582	1	-4.96855395140369
LIN28A	-0.122868620141268	0.159568282304292	-0.638110704174772	0.524703790837404	1	-4.9686004541537
BSG	-0.104557234472434	8.6977276780798	-0.638054627786651	0.524740158228179	1	-4.96862325448085
ZNF76	0.0960224317832639	4.17245449542984	0.637909900115627	0.524834024950003	1	-4.96868209072666
UBOX5	-0.0931267091661039	3.51757302074214	-0.637899061805799	0.524841054755409	1	-4.9686864963008
SRP14	-0.0642869993790089	8.10383029595358	-0.637875636069995	0.52485624902241	1	-4.96869601817948
LCE6A	-0.0165696874809104	0.0139302682361636	-0.637784565104628	0.524915321120395	1	-4.96873303258255
STN1	-0.0870221481538973	5.00685787235693	-0.637762133078019	0.52492987191698	1	-4.96874214893402
GOLGA6L7	-0.0463998555834614	0.0943747410497665	-0.637726658967177	0.524952883041275	1	-4.96875656492646
ST13	0.0933256364651882	7.54153833072956	0.637602032740005	0.525033728951351	1	-4.96880720432015
ZNF668	0.0828372950085643	2.31506115836873	0.637553807290228	0.52506501487293	1	-4.96882679714482
KIR2DL4	-0.13283153965174	0.787625393895229	-0.637364964686281	0.525187534491855	1	-4.9689035051686
SERPINA9	-0.10962570648204	0.362155148412174	-0.637329143369093	0.525210776757934	1	-4.96891805327885
WDR54	-0.139037421649093	3.55838830836245	-0.637279608666693	0.5252429176814	1	-4.96893816947191
SYT9	-0.118208389839344	0.354334412181538	-0.637274109021392	0.525246486226003	1	-4.96894040279908
ADGRG7	-0.12564688836858	0.185729920495172	-0.63727103116209	0.525248483356323	1	-4.96894165266534
GP1BA	0.153350857393634	1.3038684514027	0.637009297946669	0.525418328571534	1	-4.96904791620167
TMEM191C	-0.0273677309138264	0.272579164972331	-0.636983097812292	0.525435332060271	1	-4.96905855106144
GTF3C1	-0.104106108715328	5.02645275261766	-0.636966700760248	0.525445973642803	1	-4.96906520654548
MFSD11	-0.107642657550073	3.80700350987124	-0.636911480307847	0.525481812187083	1	-4.96908761901212
CCDC85C	-0.108705775557523	2.5638644483135	-0.636885292329245	0.525498808851377	1	-4.96909824732161
EIF2S3B	-0.0941783665922962	0.787965615178531	-0.636825523770503	0.525537601233834	1	-4.96912250258413
ERBB2	-0.149149002591348	5.71769521271547	-0.636725711782157	0.525602386845063	1	-4.96916300323704
HYPK	-0.0599239056091841	0.704198235731498	-0.636692457728665	0.525623972187378	1	-4.96917649531917
MMAB	-0.0895172860553464	3.64974170967679	-0.636638383716082	0.525659072831362	1	-4.96919843314035
FRMD4A	0.133994504053137	3.29842953773463	0.636600241896734	0.525683832265069	1	-4.9692139061628
TMEM81	-0.100423255524093	3.25285698601877	-0.636521298131309	0.525735079850796	1	-4.96924592842746
TTLL3	0.121596813871562	2.08515296872556	0.636466396036318	0.525770721934701	1	-4.96926819625819
SYT4	-0.105129478361204	0.127688315227616	-0.636410096921785	0.525807272254889	1	-4.96929102873328
WDR66	-0.120875013003074	1.0090326061893	-0.636398340034833	0.525814905187333	1	-4.96929579656347
ARHGAP8	0.105532615306623	1.45473059436594	0.636304001036059	0.525876155044145	1	-4.96933405117998
WDSUB1	-0.126693061273817	4.34357705658425	-0.636278334667192	0.525892819645004	1	-4.96934445796234
LAMP1	0.126237801701296	7.8815388885811	0.636269991737985	0.525898236581783	1	-4.96934784062826
WNT6	0.290998968518974	2.87087701120388	0.636268018869581	0.525899517539395	1	-4.96934864052731
AMACR	-0.110101471648209	1.62022908909271	-0.636219303983042	0.525931147989851	1	-4.96936839118802
ZBTB18	0.22578708500714	4.78830848465318	0.636190888032672	0.5259495988484	1	-4.96937991128281
RALBP1	0.142994584064492	6.07813846915821	0.636094595329244	0.526012125488515	1	-4.96941894546621
ZNF518A	-0.123276080686486	3.31042852198825	-0.635814119622978	0.526194271336351	1	-4.96953260859439
ACOT6	-0.0656994091415585	0.172226755334617	-0.635814003465189	0.526194346778024	1	-4.9695326556572
SLC22A7	-0.00890237785782236	0.0311253657036099	-0.635728913884451	0.526249611906659	1	-4.96956712849574
CSRP3	0.0150519615252884	0.0427381511250823	0.63548619934444	0.526407269932493	1	-4.96966543575292
SMAD9	-0.128588697767652	1.86075081780103	-0.635432031866699	0.526442458378876	1	-4.96968737026392
TMEM147	-0.113946654819379	7.20533198853699	-0.635262062900266	0.526552882055138	1	-4.96975618526645
ISY1	-0.0914041601692714	4.440973580187	-0.635128478331776	0.526639676305553	1	-4.9698102565957
CACNG4	0.346445195230087	3.09924640129068	0.635042704716341	0.526695410123614	1	-4.96984496944074
GLIS3	-0.147425262343262	1.71530558296256	-0.635037019440402	0.526699104399345	1	-4.9698472701253
SNX27	-0.10810720905499	4.91064642754737	-0.634968817891206	0.526743422612384	1	-4.96987486794346
CACNA2D3	0.0999691029764234	0.665162864264481	0.634951262587709	0.526754830578705	1	-4.9698819712378
SPRYD7	-0.0996902733499536	3.41010142871419	-0.634917090011321	0.526777037317351	1	-4.96989579771926
FUT9	-0.10092924504453	0.651316291040967	-0.634851340480043	0.526819765416106	1	-4.96992239840139
ZNRD2	0.101365106250745	5.05895521326371	0.63484946805872	0.526820982257172	1	-4.96992315589817
STK26	-0.190974489030713	5.04073403713346	-0.634791160523335	0.526858875633588	1	-4.96994674337635
GLT8D2	0.160249178446814	3.54218369658943	0.634704710744893	0.526915060915401	1	-4.96998171144754
ZFP69	0.0915780785574372	2.86654016791583	0.634670942185729	0.526937008557369	1	-4.96999536921134
PCDH8	-0.163598644322463	0.87228246863049	-0.634668319238704	0.526938713343478	1	-4.96999643003758
HNRNPD	-0.0886745282396841	6.8232928397121	-0.634630757901428	0.526963126671794	1	-4.97001162089088
FAM13A	-0.0960336544847431	2.59120101551318	-0.634628684143444	0.526964474546452	1	-4.97001245955056
WDR48	-0.120541384433329	4.4230583060299	-0.634604162691035	0.526980412821286	1	-4.97002237619802
MRPL51	-0.112551302657996	7.77238990552929	-0.634603215670304	0.526981028363916	1	-4.97002275917223
LPO	-0.131016620377291	0.766626330777068	-0.63457624208925	0.526998560754028	1	-4.97003366702336
ZNF677	0.163521858296772	1.69025608068044	0.634390358957618	0.527119389977036	1	-4.9701088238518
CPSF4	-0.0967418549515067	4.50635838969827	-0.634361958595818	0.527137852266371	1	-4.97012030485165
WASF1	0.192131558630193	3.87670683105605	0.634302772448923	0.527176328617271	1	-4.97014422953605
IL21	-0.0694489707811446	0.321797287524471	-0.634173288558838	0.527260509925699	1	-4.97019656281286
KATNA1	-0.112291373767654	5.1203747190448	-0.634172786847731	0.527260836116452	1	-4.97019676556799
HOXA9	-0.231131380848671	1.67709080132056	-0.634132324818791	0.527287143112347	1	-4.97021311685289
SSR1	0.124612035719068	6.21483581772087	0.634119557162483	0.527295444336727	1	-4.97021827623108
MED27	-0.0818847349067084	4.7920077931818	-0.63409476678162	0.527311562641657	1	-4.97022829366863
EFNA5	-0.21440311340539	4.42096806757715	-0.63393384115465	0.527416200076461	1	-4.97029331197814
TOP2B	-0.132123498238091	6.69446937466259	-0.633665310363719	0.527590828685482	1	-4.97040176930076
LCE3D	-0.13554368237513	0.16470008024214	-0.633608796244491	0.527627584261692	1	-4.97042458908114
EGFR	-0.266555914790735	4.41108162160736	-0.633449761693581	0.527731024037789	1	-4.97048879466939
SERPIND1	-0.0677229638882937	0.199175307190438	-0.633423183233875	0.527748312308832	1	-4.97049952339522
CSH1	-0.00564828633379974	0.00474855930717678	-0.633339815916359	0.527802541457209	1	-4.97053317275774
ZFPM2	0.135926674631593	1.46058145490881	0.633278180198251	0.52784263638774	1	-4.97055804782382
MSH2	-0.147150330123233	5.63323742719407	-0.633192209608443	0.527898564133809	1	-4.97059274000203
C3orf49	-0.0488204772132242	0.368297560708361	-0.633135797848244	0.527935264191224	1	-4.97061550161115
ADORA2B	0.176939431381157	2.90880667260092	0.633084936707425	0.52796835428643	1	-4.97063602187657
MKRN2OS	-0.120613859707571	1.16376894189481	-0.632952747340528	0.528054361274612	1	-4.97068934692063
LINC02203	-0.00655234670623203	0.00550861006276144	-0.632789977077765	0.528160275193517	1	-4.97075499311538
DACT2	-0.124363498135882	0.626636767506416	-0.632580081692777	0.528296869419706	1	-4.97083962046519
FAXDC2	-0.156942748041205	2.46844385450323	-0.632504010346617	0.528346379091499	1	-4.97087028467289
DHRS13	-0.145845183074333	2.47660943913789	-0.632466300496913	0.528370922758973	1	-4.97088548408413
TTC33	-0.132627711835634	3.65668610851667	-0.632440183143126	0.528387921730313	1	-4.97089601047361
TESK2	-0.1462825758726	3.13802086042082	-0.632415681724391	0.528403869196532	1	-4.97090588518213
OR13F1	-0.00576225852839806	0.00484437663891872	-0.632278899457527	0.528492902506828	1	-4.97096100502948
SSX2B	-0.0138767648827574	0.0130719477186664	-0.632219810507392	0.528531366647554	1	-4.97098481275294
FHL2	0.18580022648184	4.66969972372501	0.632219599477866	0.528531504020486	1	-4.9709848977756
AGMO	-0.128299445319525	0.558416052022895	-0.632140573108008	0.528582948753107	1	-4.97101673509592
IFRD2	0.114130462156345	5.29005191078614	0.632051951560273	0.528640642845749	1	-4.97105243333346
PRPS1L1	-0.0103403996816973	0.0206429760862037	-0.631914068076268	0.528730413733158	1	-4.97110796524574
APOL5	-0.0380223657937979	0.139177190418766	-0.631713956665575	0.528860712933043	1	-4.97118853781484
FAH	0.140317200375609	3.75128575272756	0.631664815700604	0.528892712783746	1	-4.97120831999696
AGO3	-0.102836405734554	2.5225142650811	-0.631607366288212	0.528930124235483	1	-4.97123144489459
ZNF540	-0.0907445420560864	1.07703451724633	-0.631433010066823	0.529043674559933	1	-4.9713016151004
HP	0.182487391852515	0.745877001921838	0.631423496556772	0.529049870640557	1	-4.97130544329026
SUSD3	0.215584297035214	3.7958314969903	0.631281084709972	0.529142626923815	1	-4.97136274229271
WT1	0.182621522273847	1.37992866751949	0.631186962979718	0.529203935286858	1	-4.97140060487866
ACTC1	0.0930905537765744	0.356293897871715	0.631096421399314	0.529262915092156	1	-4.97143702199268
APOL6	0.201421836447278	5.07633539162602	0.631084237525721	0.529270852063306	1	-4.97144192212533
ZIK1	0.198708722124897	2.18905268297411	0.631036272044273	0.529302098932683	1	-4.97146121206033
RIC8A	0.11472356928244	5.68712495041389	0.631002411576227	0.529324157735236	1	-4.97147482860856
UAP1L1	0.107034380092819	3.32478747523809	0.630875914310816	0.529406570067054	1	-4.97152569144277
CD3D	0.245612936148989	4.40842893238948	0.630861831683391	0.529415745237007	1	-4.97153135325147
PCDHB14	-0.157767924742628	2.35852518207654	-0.630775665740847	0.529471886202478	1	-4.9715659928597
NAA10	0.117328314196774	4.86390302358911	0.630686289766528	0.529530121888544	1	-4.97160191798328
KRTAP5-8	-0.0849583468909935	0.263433925192783	-0.630642341582621	0.52955875890027	1	-4.97161958132845
AADACL2	-0.0730258136630253	0.0715842166302516	-0.630610037806556	0.529579808825292	1	-4.97163256385774
NRROS	0.13845145314324	3.19373525213707	0.630553098110682	0.529616913163618	1	-4.97165544568644
